X,palabras.word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,grupo_palabras
487,hechos,0,0,0,0,0,0,0,1,0,1,2
488,dioses,0,0,0,0,0,0,0,0,0,0,2
489,servía,0,0,0,0,0,0,0,0,0,0,2
490,conocer,0,0,0,0,0,0,0,0,0,0,2
491,si,0,0,0,0,0,0,0,0,0,0,2
492,ignoraba,0,0,0,0,0,0,0,0,0,0,2
493,único,0,0,0,0,0,0,0,0,0,0,2
494,importante,0,0,0,0,0,0,0,1,0,1,2
495,único,0,0,0,0,0,0,0,0,0,0,2
496,importante,0,0,0,0,0,0,0,1,0,1,2
497,cierto,0,0,0,0,0,0,0,0,0,0,2
498,versos,0,0,0,0,0,0,0,0,0,0,2
499,libros,0,0,0,0,0,0,0,0,0,0,2
500,sagrados,0,0,0,0,0,0,0,0,0,0,2
501,upanishads,0,0,0,0,0,0,0,0,0,0,2
502,samaveda,0,0,0,0,0,0,0,0,0,0,2
503,hablaban,0,0,0,0,0,0,0,0,0,0,2
504,espacio,0,0,0,0,0,0,0,0,0,0,2
505,interior,0,0,1,0,0,0,0,1,0,1,2
506,absoluto,0,0,0,0,0,0,0,0,0,1,2
507,versos,0,0,0,0,0,0,0,0,0,0,2
508,magníficos,0,0,0,0,0,0,0,0,0,0,2
509,alma,0,0,0,0,0,0,0,0,0,1,2
510,universo,0,0,0,0,0,0,0,0,0,0,2
511,leía,0,0,0,0,0,0,0,0,0,0,2
512,escrito,0,0,0,0,0,0,0,0,0,0,2
513,hombre,0,0,0,0,0,0,0,0,0,0,2
514,caer,0,0,0,0,0,1,0,0,2,0,2
515,sueño,0,0,0,0,0,0,0,0,0,0,2
516,profundo,0,0,0,0,0,0,0,0,0,0,2
517,penetra,0,0,0,0,0,0,0,0,0,0,2
518,recóndito,0,0,0,0,0,0,0,0,0,0,2
519,interior,0,0,1,0,0,0,0,1,0,1,2
520,mora,0,0,0,0,0,0,0,0,0,0,2
521,atmán,0,0,0,0,0,0,0,0,0,0,2
522,prodigiosa,0,0,0,0,0,0,0,0,0,0,2
523,sabiduría,0,0,0,0,0,0,0,0,0,0,2
524,versos,0,0,0,0,0,0,0,0,0,0,2
525,conocimiento,0,0,0,0,0,0,0,0,0,3,2
527,página,0,0,0,0,0,0,0,0,0,0,2
528,8,0,0,0,0,0,0,0,0,0,0,2
529,grandes,0,0,0,0,0,0,0,0,0,0,2
530,sabios,0,0,0,0,0,0,0,0,0,0,2
531,hallaba,0,0,0,0,0,0,0,0,0,0,2
532,resumido,0,0,0,0,0,0,0,0,0,0,2
533,mágicas,0,0,0,0,0,0,0,0,0,0,2
534,palabras,1,0,0,0,0,0,0,0,1,0,2
535,puras,0,0,0,0,0,0,0,0,0,0,2
536,miel,0,0,0,0,0,0,0,0,0,1,2
537,abejas,0,0,0,0,0,0,0,0,0,0,2
538,imposible,0,0,0,0,0,1,0,0,1,0,2
539,desdeñar,0,0,0,0,0,0,0,0,0,0,2
540,ingente,0,0,0,0,0,0,0,0,0,0,2
541,cúmulo,0,0,0,0,0,0,0,0,0,0,2
542,conocimientos,0,0,0,0,0,0,0,0,0,0,2
543,almacenado,0,0,0,0,0,0,0,0,0,0,2
544,preservado,0,0,0,0,0,0,0,0,0,0,2
545,allí,0,0,0,0,0,0,0,0,0,0,2
546,innumerables,0,0,0,0,0,0,0,0,0,0,2
547,generaciones,0,0,0,0,0,0,0,0,0,0,2
548,sabios,0,0,0,0,0,0,0,0,0,0,2
549,brahmanes,0,0,0,0,0,0,0,0,0,0,2
550,mas,0,0,0,0,0,0,0,0,0,0,2
551,dónde,0,0,0,0,0,0,0,0,0,0,2
552,brahmanes,0,0,0,0,0,0,0,0,0,0,2
553,sacerdotes,0,0,0,0,0,0,0,0,0,0,2
554,sabios,0,0,0,0,0,0,0,0,0,0,2
555,penitentes,0,0,0,0,0,0,0,0,0,0,2
556,logrado,0,0,0,0,0,0,0,0,0,0,2
557,solo,0,0,0,0,0,0,0,0,0,0,2
558,conocer,0,0,0,0,0,0,0,0,0,0,2
559,toda,0,0,0,0,0,0,0,0,0,0,2
560,ciencia,0,0,0,0,0,0,0,0,0,0,2
561,sino,0,0,0,0,0,0,0,0,0,0,2
562,vivirla,0,0,0,0,0,0,0,0,0,0,2
563,dónde,0,0,0,0,0,0,0,0,0,0,2
564,hallar,0,0,0,0,0,0,0,0,0,0,2
565,iniciado,0,0,0,0,0,0,0,0,0,0,2
566,capaz,0,0,0,0,0,0,0,0,0,0,2
567,prolongar,0,0,1,0,0,0,0,0,1,0,2
568,aquella,0,0,0,0,0,0,0,0,0,0,2
569,familiaridad,0,1,0,0,1,0,0,1,0,1,2
570,atmán,0,0,0,0,0,0,0,0,0,0,2
571,sueño,0,0,0,0,0,0,0,0,0,0,2
572,vigilia,0,1,0,0,0,0,0,0,0,0,2
573,capaz,0,0,0,0,0,0,0,0,0,0,2
574,integrarla,0,0,0,0,0,0,0,0,0,0,2
575,vida,0,0,0,0,0,0,0,0,0,0,2
576,sentirla,0,0,0,0,0,0,0,0,0,0,2
577,cada,0,0,0,0,0,0,0,0,0,0,2
578,paso,0,0,0,0,0,0,0,0,0,0,2
579,cada,0,0,0,0,0,0,0,0,0,0,2
580,palabra,0,0,0,0,0,0,0,1,0,1,2
581,hecho,0,0,0,0,0,0,0,1,0,0,2
582,siddhartha,0,0,0,0,0,0,0,0,0,0,2
583,conocía,0,0,0,0,0,0,0,0,0,0,2
584,venerables,0,0,0,0,0,0,0,0,0,0,2
585,brahmanes,0,0,0,0,0,0,0,0,0,0,2
586,padre,0,0,0,0,0,0,0,1,0,0,2
587,puro,0,0,0,0,0,0,0,0,0,0,2
588,sabio,0,0,0,0,0,0,0,0,0,1,2
589,digno,0,0,0,0,0,0,0,1,0,2,2
590,veneración,0,0,0,0,0,0,0,0,0,0,2
591,admirable,0,0,0,0,1,0,0,1,0,1,2
592,padre,0,0,0,0,0,0,0,1,0,0,2
593,talante,0,0,0,0,0,0,0,0,0,0,2
594,noble,0,0,0,0,0,0,0,2,0,2,2
595,sereno,0,0,0,0,0,0,0,2,1,1,2
596,vida,0,0,0,0,0,0,0,0,0,0,2
597,casta,0,0,0,0,0,0,0,0,1,0,2
598,prudencia,0,0,0,0,0,0,0,0,0,1,2
599,hablar,0,0,0,0,0,0,0,0,0,1,2
600,bajo,0,0,0,0,0,0,0,0,0,0,2
601,cuya,0,0,0,0,0,0,0,0,0,0,3
602,frente,0,0,0,0,0,0,0,0,0,0,3
603,habitaban,0,0,0,0,0,0,0,0,0,0,3
604,pensamientos,0,0,0,0,0,0,0,0,0,0,3
605,generosos,0,0,0,0,0,0,0,0,0,0,3
606,sutiles,0,0,0,0,0,0,0,0,0,0,3
607,sabía,0,0,0,0,0,0,0,0,0,0,3
608,feliz,0,1,0,0,1,0,0,1,0,1,3
609,acaso,0,0,0,0,0,0,0,0,0,0,3
610,paz,0,1,0,0,1,0,0,1,0,1,3
611,interior,0,0,1,0,0,0,0,1,0,1,3
612,buscador,0,0,0,0,0,0,0,0,0,0,3
613,consumido,0,0,0,0,0,0,0,0,0,0,3
614,misma,0,0,0,0,0,0,0,0,0,0,3
615,sed,0,1,0,0,0,1,1,0,0,0,3
616,verdad,0,0,0,0,0,0,0,1,0,1,3
617,necesitaba,0,0,0,0,0,0,0,0,0,0,3
618,beber,0,0,0,0,0,0,0,0,0,0,3
619,continuamente,0,0,0,0,0,0,0,0,0,0,3
620,fuentes,0,0,0,0,0,0,0,0,0,0,3
621,sagradas,0,0,0,0,0,0,0,0,0,0,3
622,calmar,0,0,0,0,0,0,0,0,0,3,3
623,sed,0,1,0,0,0,1,1,0,0,0,3
624,sacrificios,0,0,1,1,0,1,0,0,1,0,3
625,libros,0,0,0,0,0,0,0,0,0,0,3
626,diálogos,0,0,0,0,0,0,0,0,0,0,3
627,brahmanes,0,0,0,0,0,0,0,0,0,0,3
628,justamente,0,0,0,0,0,0,0,0,0,0,3
629,irreprochable,0,0,0,0,0,0,0,0,0,0,3
630,purificarse,0,0,0,0,0,0,0,0,0,0,3
631,diario,0,1,0,0,1,0,0,1,0,1,3
632,pecados,0,0,0,0,0,0,0,0,0,0,3
633,someterse,0,0,0,0,0,0,0,0,0,0,3
634,abluciones,0,0,0,0,0,0,0,0,0,0,3
635,cotidianas,0,0,0,0,0,0,0,0,0,0,3
636,interrupción,0,0,0,0,0,0,0,0,0,0,3
637,atmán,0,0,0,0,0,0,0,0,0,0,3
638,dentro,0,0,0,0,0,0,0,0,0,0,3
639,aquella,0,0,0,0,0,0,0,0,0,0,3
640,fuente,0,0,0,0,0,0,0,0,0,0,3
641,primordial,0,0,0,0,0,0,0,0,0,0,3
642,fluía,0,0,0,0,0,0,0,0,0,0,3
643,acaso,0,0,0,0,0,0,0,0,0,0,3
644,propio,0,0,0,0,0,0,0,0,0,0,3
645,corazón,0,0,0,0,0,0,0,0,0,0,3
646,encontrarla,0,0,0,0,0,0,0,0,0,0,3
647,descubrir,0,0,0,0,0,0,1,0,0,0,3
648,manantial,0,0,0,0,0,0,0,0,0,0,3
649,propio,0,0,0,0,0,0,0,0,0,0,3
650,poseerlo,0,0,0,0,0,0,0,0,0,0,3
651,demás,0,0,0,0,0,0,0,0,0,0,3
652,sino,0,0,0,0,0,0,0,0,0,0,3
653,búsqueda,0,0,0,0,0,0,0,0,0,0,3
654,vana,0,0,0,0,0,0,0,0,0,0,3
655,extravío,0,0,0,0,0,0,0,0,0,0,3
656,confusión,0,0,0,0,0,0,0,0,0,0,3
657,tales,0,0,0,0,0,0,0,0,0,0,3
658,pensamientos,0,0,0,0,0,0,0,0,0,0,3
659,siddhartha,0,0,0,0,0,0,0,0,0,0,3
660,tales,0,0,0,0,0,0,0,0,0,0,3
661,afanes,0,0,0,0,0,0,0,0,0,0,3
662,tribulaciones,0,0,0,0,0,0,0,0,0,0,3
663,menudo,0,0,0,0,0,0,0,0,0,0,3
664,recitaba,0,0,0,0,0,0,0,0,0,0,3
665,palabras,1,0,0,0,0,0,0,0,1,0,3
666,chadogya,0,0,0,0,0,0,0,0,0,0,3
667,upanishads,0,0,0,0,0,0,0,0,0,0,3
668,verdad,0,0,0,0,0,0,0,1,0,1,3
669,nombre,0,0,0,0,0,0,0,0,0,0,3
670,brahma,0,0,0,0,0,0,0,0,0,0,3
671,satyam,0,0,0,0,0,0,0,0,0,0,3
672,sabe,0,0,0,0,0,0,0,0,0,0,3
673,puede,0,0,0,0,0,0,0,0,0,0,3
674,entrar,0,0,0,0,0,0,0,0,0,0,3
675,cada,0,0,0,0,0,0,0,0,0,0,3
676,día,0,0,0,0,0,0,0,0,0,0,3
677,mundo,0,0,0,0,0,0,0,0,0,0,3
678,celestial,0,1,0,0,1,0,0,1,0,1,3
679,muchas,0,0,0,0,0,0,0,0,0,0,3
680,veces,0,0,0,0,0,0,0,0,0,0,3
681,impresión,0,0,0,0,0,0,0,0,0,0,3
682,cerca,0,0,0,0,0,0,0,0,0,0,3
683,mundo,0,0,0,0,0,0,0,0,0,0,3
684,celestial,0,1,0,0,1,0,0,1,0,1,3
685,nunca,0,0,0,0,0,0,0,0,0,0,3
686,alcanzado,0,0,0,0,0,0,0,0,0,0,3
687,totalmente,0,0,0,0,0,0,0,0,0,0,3
688,jamás,0,0,0,0,0,0,0,0,0,0,3
689,calmado,0,0,0,0,0,0,0,0,0,0,3
690,sed,0,1,0,0,0,1,1,0,0,0,3
691,última,0,0,0,0,0,0,0,0,0,0,3
692,solo,0,0,0,0,0,0,0,0,0,0,3
693,grandes,0,0,0,0,0,0,0,0,0,0,3
694,sabios,0,0,0,0,0,0,0,0,0,0,3
695,conocía,0,0,0,0,0,0,0,0,0,0,3
696,cuyas,0,0,0,0,0,0,0,0,0,0,3
697,enseñanzas,0,0,0,0,0,0,0,0,0,0,3
698,disfrutaba,0,0,0,0,0,0,0,0,0,0,3
699,alcanzado,0,0,0,0,0,0,0,0,0,0,3
700,tampoco,0,0,0,0,0,0,0,0,0,0,3
701,mundo,0,0,0,0,0,0,0,0,0,0,3
702,celestial,0,1,0,0,1,0,0,1,0,1,3
703,calmado,0,0,0,0,0,0,0,0,0,0,3
704,sed,0,1,0,0,0,1,1,0,0,0,3
705,eterna,0,0,0,0,0,0,0,0,0,0,3
706,govinda,0,0,0,0,0,0,0,0,0,0,3
707,dijo,0,0,0,0,0,0,0,0,0,0,3
708,día,0,0,0,0,0,0,0,0,0,0,3
709,siddhartha,0,0,0,0,0,0,0,0,0,0,3
710,amigo,0,1,0,0,2,0,0,2,0,2,3
711,govinda,0,0,0,0,0,0,0,0,0,0,3
712,querido,0,0,0,0,1,0,0,1,0,2,3
713,ven,0,0,0,0,0,0,0,0,0,0,3
714,conmigo,0,0,0,0,0,0,0,0,0,0,3
715,bajo,0,0,0,0,0,0,0,0,0,0,3
716,árbol,0,0,0,0,0,0,0,0,0,0,3
717,banianos,0,0,0,0,0,0,0,0,0,0,3
718,entreguémonos,0,0,0,0,0,0,0,0,0,0,3
719,meditación,0,0,0,0,0,0,0,0,0,0,3
720,juntos,0,0,0,0,0,0,0,0,0,0,3
721,bajo,0,0,0,0,0,0,0,0,0,0,3
722,árbol,0,0,0,0,0,0,0,0,0,0,3
723,banianos,0,0,0,0,0,0,0,0,0,0,3
724,sentaron,0,0,0,0,0,0,0,0,0,0,3
725,primero,0,0,0,0,0,0,0,0,0,0,3
726,siddhartha,0,0,0,0,0,0,0,0,0,0,3
727,veinte,0,0,0,0,0,0,0,0,0,0,3
728,pasos,0,0,0,0,0,0,0,0,0,0,3
729,allá,0,0,0,0,0,0,0,0,0,0,3
730,govinda,0,0,0,0,0,0,0,0,0,0,3
731,sentarse,0,0,0,0,0,0,0,0,0,0,3
732,dispuesto,0,1,0,0,0,0,0,1,0,1,3
733,pronunciar,0,0,0,0,0,0,0,0,0,0,3
734,om,0,0,0,0,0,0,0,0,0,0,3
735,siddhartha,0,0,0,0,0,0,0,0,0,0,3
736,repitió,0,0,0,0,0,0,0,0,0,0,3
737,murmurando,0,0,0,0,0,0,0,0,0,0,3
738,versos,0,0,0,0,0,0,0,0,0,0,3
739,om,0,0,0,0,0,0,0,0,0,0,3
740,arco,0,0,0,0,0,0,0,0,0,0,3
741,alma,0,0,0,0,0,0,0,0,0,1,3
742,flecha,0,0,0,0,0,0,0,0,0,0,3
743,brahma,0,0,0,0,0,0,0,0,0,0,3
744,blanco,0,1,0,0,1,0,0,1,0,1,3
745,apuntar,0,0,0,0,0,0,0,0,0,0,3
746,impertérrito,0,0,0,0,0,0,0,0,0,0,3
747,concluido,0,0,0,0,0,0,0,0,0,0,3
748,tiempo,0,1,0,0,0,0,0,0,0,0,3
749,habitualmente,0,0,0,0,0,0,0,0,0,0,3
750,consagrado,0,0,0,0,0,0,0,0,0,0,3
751,meditación,0,0,0,0,0,0,0,0,0,0,3
752,govinda,0,0,0,0,0,0,0,0,0,0,3
753,levantó,0,0,0,0,0,0,0,0,0,0,3
754,tarde,0,0,0,0,0,1,0,0,1,0,3
755,llegado,0,0,0,0,0,0,0,0,0,0,3
756,hora,0,0,0,0,0,0,0,0,0,0,3
757,realizar,0,0,0,0,0,0,0,0,0,0,3
758,ablución,0,0,0,0,0,0,0,0,0,0,3
759,vespertina,0,0,0,0,0,0,0,0,0,0,3
760,llamó,0,0,0,0,0,0,0,0,0,0,3
761,siddhartha,0,0,0,0,0,0,0,0,0,0,3
762,nombre,0,0,0,0,0,0,0,0,0,0,3
763,mas,0,0,0,0,0,0,0,0,0,0,3
764,respondió,0,0,0,0,0,0,0,0,0,0,3
766,página,0,0,0,0,0,0,0,0,0,0,3
767,9,0,0,0,0,0,0,0,0,0,0,3
768,ensimismado,0,0,0,0,0,0,0,0,0,0,3
769,mirada,0,0,0,0,0,0,0,0,0,0,3
770,fija,0,0,0,0,0,0,0,0,0,0,3
771,meta,0,0,0,0,0,0,0,0,0,0,3
772,lejana,0,0,0,0,0,0,0,0,0,0,3
773,punta,0,0,0,0,0,0,0,0,0,0,3
774,lengua,0,0,0,0,0,0,0,0,0,0,3
775,asomando,0,0,0,0,0,0,0,0,0,0,3
776,dientes,0,0,0,0,0,0,0,0,0,0,3
777,siddhartha,0,0,0,0,0,0,0,0,0,0,3
778,parecía,0,0,0,0,0,0,0,0,0,0,3
779,respirar,0,0,0,0,0,0,0,0,0,0,3
780,así,0,0,0,0,0,0,0,0,0,1,3
781,permaneció,0,0,0,0,0,0,0,0,0,0,3
782,absorto,0,0,0,0,1,0,1,1,0,1,3
783,pensando,0,0,0,0,0,0,0,0,0,0,3
784,om,0,0,0,0,0,0,0,0,0,0,3
785,alma,0,0,0,0,0,0,0,0,0,1,3
786,lanzada,0,0,0,0,0,0,0,0,0,0,3
787,hacia,0,0,0,0,0,0,0,0,0,0,3
788,brahma,0,0,0,0,0,0,0,0,0,0,3
789,flecha,0,0,0,0,0,0,0,0,0,0,3
790,pueblo,0,0,0,0,0,0,0,0,0,0,3
791,siddhartha,0,0,0,0,0,0,0,0,0,0,3
792,pasaron,0,0,0,0,0,0,0,0,0,0,3
793,día,0,0,0,0,0,0,0,0,0,0,3
794,tres,0,0,0,0,0,0,0,0,0,0,3
795,samanas,0,0,0,0,0,0,0,0,0,0,3
796,ascetas,0,0,0,0,0,0,0,0,0,0,3
797,peregrinación,0,0,0,0,0,0,0,0,0,0,3
798,hombres,0,0,0,0,0,0,0,0,0,0,3
799,enjutos,0,0,0,0,0,0,0,0,0,0,3
800,apagados,0,0,0,0,0,0,0,0,0,0,3
801,jóvenes,0,0,0,0,0,0,0,0,0,0,3
802,viejos,0,0,0,0,0,0,0,0,0,0,3
803,espaldas,0,0,0,0,0,0,0,0,0,0,3
804,cubiertas,0,0,0,0,0,0,0,0,0,0,3
805,sangre,1,0,1,1,0,1,0,0,1,0,3
806,polvo,0,0,0,0,0,0,0,0,1,0,3
807,casi,0,0,0,0,0,0,0,0,0,0,3
808,desnudos,0,0,0,0,0,0,0,0,0,0,3
809,curtidos,0,0,0,0,0,0,0,0,0,0,3
810,sol,0,1,0,0,2,0,1,1,0,2,3
811,siempre,0,0,0,0,0,0,0,0,0,0,3
812,solitarios,0,0,0,0,0,0,0,0,0,0,3
813,extraños,0,0,0,0,0,0,0,0,0,1,3
814,hostiles,0,0,0,0,0,0,0,0,0,0,3
815,frente,0,0,0,0,0,0,0,0,0,0,3
816,mundo,0,0,0,0,0,0,0,0,0,0,3
817,parecían,0,0,0,0,0,0,0,0,0,0,3
818,tres,0,0,0,0,0,0,0,0,0,0,3
819,intrusos,0,0,0,0,0,0,0,0,0,0,3
820,tres,0,0,0,0,0,0,0,0,0,0,3
821,magros,0,0,0,0,0,0,0,0,0,0,3
822,chacales,0,0,0,0,0,0,0,0,0,0,3
823,perdidos,0,0,0,0,0,0,0,0,0,0,3
824,medio,0,0,0,0,0,0,0,0,0,0,3
825,hombres,0,0,0,0,0,0,0,0,0,0,3
826,paso,0,0,0,0,0,0,0,0,0,0,3
827,iban,0,0,0,0,0,0,0,0,0,0,3
828,dejando,0,0,0,0,0,0,0,0,0,0,3
829,cálido,0,0,0,0,0,0,0,0,0,0,3
830,aliento,0,0,0,0,0,0,0,0,0,0,3
831,pasión,0,0,0,0,0,0,0,0,0,0,3
832,silenciosa,0,0,0,0,0,0,0,0,0,0,3
833,entrega,0,1,0,0,0,0,0,0,0,1,3
834,destructora,0,0,0,0,0,0,0,0,0,0,3
835,implacable,1,0,0,0,0,1,0,0,2,0,3
836,renuncia,0,0,0,0,0,1,1,0,2,0,3
837,noche,0,0,0,0,0,0,0,0,0,0,3
838,tras,0,0,0,0,0,0,0,0,0,0,3
839,hora,0,0,0,0,0,0,0,0,0,0,3
840,consagrada,0,0,0,0,0,0,0,0,0,0,3
841,contemplación,0,0,0,0,0,0,0,0,0,0,3
842,siddhartha,0,0,0,0,0,0,0,0,0,0,3
843,dijo,0,0,0,0,0,0,0,0,0,0,3
844,govinda,0,0,0,0,0,0,0,0,0,0,3
845,mañana,0,0,0,0,0,0,0,0,0,0,3
846,primera,0,0,0,0,0,0,0,0,0,0,3
847,hora,0,0,0,0,0,0,0,0,0,0,3
848,amigo,0,1,0,0,2,0,0,2,0,2,3
849,siddhartha,0,0,0,0,0,0,0,0,0,0,3
850,unirá,0,0,0,0,0,0,0,0,0,0,3
851,samanas,0,0,0,0,0,0,0,0,0,0,3
852,samana,0,0,0,0,0,0,0,0,0,0,3
853,govinda,0,0,0,0,0,0,0,0,0,0,3
854,palideció,0,0,0,0,0,0,0,0,0,0,3
855,oír,0,0,0,0,0,0,0,0,0,0,3
856,tales,0,0,0,0,0,0,0,0,0,0,3
857,palabras,1,0,0,0,0,0,0,0,1,0,3
858,leer,0,0,0,0,0,0,0,0,0,0,3
859,rostro,0,0,0,0,0,0,0,0,0,0,3
860,inmóvil,0,0,1,1,0,1,1,0,1,0,3
861,amigo,0,1,0,0,2,0,0,2,0,2,3
862,decisión,0,0,0,0,0,0,0,0,0,0,3
863,inalterable,0,0,0,0,0,0,0,0,0,0,3
864,trayectoria,0,0,0,0,0,0,0,0,0,0,3
865,flecha,0,0,0,0,0,0,0,0,0,0,3
866,vez,0,0,0,0,0,0,0,0,0,0,3
867,lanzada,0,0,0,0,0,0,0,0,0,0,3
868,arco,0,0,0,0,0,0,0,0,0,0,3
869,punto,0,0,0,0,0,0,0,0,0,0,3
870,cayó,0,0,0,0,0,0,0,0,0,0,3
871,cuenta,0,0,0,0,0,0,0,1,0,0,3
872,comienzo,0,2,0,0,0,0,0,0,0,0,3
873,dijo,0,0,0,0,0,0,0,0,0,0,3
874,siddhartha,0,0,0,0,0,0,0,0,0,0,3
875,inicia,0,0,0,0,0,0,0,0,0,0,3
876,ahora,0,0,0,0,0,0,0,0,0,0,3
877,camino,0,0,0,0,0,0,0,0,0,0,3
878,ahora,0,0,0,0,0,0,0,0,0,0,3
879,empieza,0,0,0,0,0,0,0,0,0,0,3
880,florecer,0,0,0,0,0,0,0,0,0,0,3
881,destino,0,2,0,1,1,1,1,0,1,1,3
882,rostro,0,0,0,0,0,0,0,0,0,0,3
883,tomó,0,0,0,0,0,0,0,0,0,0,3
884,color,0,0,0,0,0,0,0,0,0,0,3
885,cáscara,0,0,0,0,0,0,0,0,0,0,3
886,plátano,0,0,0,0,0,0,0,0,0,0,3
887,reseca,0,0,0,0,0,0,0,0,0,0,3
888,siddhartha,0,0,0,0,0,0,0,0,0,0,3
889,exclamó,0,0,0,0,0,0,0,0,0,0,3
890,permitirá,0,0,0,0,0,0,0,1,0,1,3
891,padre,0,0,0,0,0,0,0,1,0,0,3
892,siddhartha,0,0,0,0,0,0,0,0,0,0,3
893,miró,0,0,0,0,0,0,0,0,0,0,3
894,alguien,0,0,0,0,0,0,0,0,0,0,3
895,sale,0,0,0,0,0,0,0,0,0,0,3
896,sueño,0,0,0,0,0,0,0,0,0,0,3
897,celeridad,0,0,0,0,0,0,0,0,0,0,3
898,flecha,0,0,0,0,0,0,0,0,0,0,3
899,leyó,0,0,0,0,0,0,0,1,0,0,3
900,alma,0,0,0,0,0,0,0,0,0,1,3
901,govinda,0,0,0,0,0,0,0,0,0,0,4
902,adivinando,0,0,0,0,0,0,0,0,0,0,4
903,angustia,2,0,1,2,0,3,2,0,4,0,4
904,resignación,0,0,0,0,0,0,0,0,0,0,4
905,govinda,0,0,0,0,0,0,0,0,0,0,4
906,replicó,0,0,0,0,0,0,0,0,0,0,4
907,voz,0,0,0,0,0,0,0,0,0,0,4
908,baja,0,0,0,0,0,0,0,0,0,0,4
909,malgastemos,0,0,0,0,0,0,0,0,0,0,4
910,palabras,1,0,0,0,0,0,0,0,1,0,4
911,mañana,0,0,0,0,0,0,0,0,0,0,4
912,despuntar,0,0,0,0,0,0,0,0,0,0,4
913,alba,0,0,0,0,0,0,0,1,0,0,4
914,empezaré,0,0,0,0,0,0,0,0,0,0,4
915,vida,0,0,0,0,0,0,0,0,0,0,4
916,samana,0,0,0,0,0,0,0,0,0,0,4
917,hables,0,0,0,0,0,0,0,0,0,0,4
918,tema,0,0,0,0,0,0,0,0,0,0,4
919,siddhartha,0,0,0,0,0,0,0,0,0,0,4
920,entró,0,0,0,0,0,0,0,0,0,0,4
921,habitación,0,0,0,0,0,0,0,0,0,0,4
922,padre,0,0,0,0,0,0,0,1,0,0,4
923,hallaba,0,0,0,0,0,0,0,0,0,0,4
924,sentado,0,0,0,0,0,0,0,0,0,0,4
925,esterilla,0,0,0,0,0,0,0,0,0,0,4
926,esparto,0,0,0,0,0,0,0,0,0,0,4
927,avanzó,0,0,0,0,0,0,0,0,0,0,4
928,detrás,0,0,0,0,0,0,0,0,0,0,4
929,detuvo,0,0,0,0,0,0,0,0,0,0,4
930,permaneciendo,0,0,0,0,0,0,0,0,0,0,4
931,inmóvil,0,0,1,1,0,1,1,0,1,0,4
932,padre,0,0,0,0,0,0,0,1,0,0,4
933,sintió,0,0,0,0,0,0,0,0,0,0,4
934,espaldas,0,0,0,0,0,0,0,0,0,0,4
935,alguien,0,0,0,0,0,0,0,0,0,0,4
936,brahmán,0,0,0,0,0,0,0,0,0,0,4
937,preguntó,0,0,0,0,0,0,0,0,0,0,4
938,entonces,0,0,0,0,0,0,0,0,0,0,4
939,siddhartha,0,0,0,0,0,0,0,0,0,0,4
940,dime,0,0,0,0,0,0,0,0,0,0,4
941,venido,0,0,0,0,0,0,0,0,0,0,4
942,decir,0,0,0,0,0,0,0,0,0,0,4
943,siddhartha,0,0,0,0,0,0,0,0,0,0,4
944,respondió,0,0,0,0,0,0,0,0,0,0,4
945,permiso,0,0,0,0,0,0,0,0,0,1,4
946,padre,0,0,0,0,0,0,0,1,0,0,4
947,venido,0,0,0,0,0,0,0,0,0,0,4
948,decirte,0,0,0,0,0,0,0,0,0,0,4
949,mañana,0,0,0,0,0,0,0,0,0,0,4
950,deseo,0,0,0,0,0,0,0,0,0,0,4
951,abandonar,0,0,0,1,0,2,0,0,2,0,4
952,casa,0,0,0,0,0,0,0,0,0,1,4
953,marcharme,0,0,0,0,0,0,0,0,0,0,4
954,ascetas,0,0,0,0,0,0,0,0,0,0,4
955,deseo,0,0,0,0,0,0,0,0,0,0,4
956,convertirme,0,0,0,0,0,0,0,0,0,0,4
957,samana,0,0,0,0,0,0,0,0,0,0,4
958,ojalá,0,0,0,0,0,0,0,0,0,0,4
959,padre,0,0,0,0,0,0,0,1,0,0,4
960,oponga,0,0,0,0,0,0,0,0,0,0,4
961,brahmán,0,0,0,0,0,0,0,0,0,0,4
962,guardó,0,0,0,0,0,0,0,0,0,0,4
963,silencio,0,0,0,0,0,0,0,0,0,1,4
964,permaneció,0,0,0,0,0,0,0,0,0,0,4
965,tiempo,0,1,0,0,0,0,0,0,0,0,4
966,silencioso,0,0,0,0,0,0,0,0,0,0,4
967,estrellas,0,0,0,0,0,0,0,0,0,0,4
968,dibujaron,0,0,0,0,0,0,0,0,0,0,4
969,nuevas,0,0,0,0,0,0,0,0,0,0,4
970,formas,0,0,0,0,0,0,0,0,0,0,4
971,desplazarse,0,0,0,0,0,0,0,0,0,0,4
972,ventanita,0,0,0,0,0,0,0,0,0,0,4
973,silencio,0,0,0,0,0,0,0,0,0,1,4
974,alterara,0,0,0,0,0,0,0,0,0,0,4
975,habitación,0,0,0,0,0,0,0,0,0,0,4
976,mudo,0,0,0,0,0,0,0,0,1,0,4
977,inmóvil,0,0,1,1,0,1,1,0,1,0,4
978,permaneció,0,0,0,0,0,0,0,0,0,0,4
979,ahí,0,0,0,0,0,0,0,0,0,0,4
980,hijo,0,0,0,0,0,0,0,0,0,0,4
981,brazos,0,0,0,0,0,0,0,0,0,0,4
982,cruzados,0,0,0,0,0,0,0,0,0,0,4
983,mudo,0,0,0,0,0,0,0,0,1,0,4
